,index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags
435,230,Romance,인소의 법칙 2,In the Law of Asia,9788926718216,유한려,Yu Han Ryeo,"8,550원",408,2015,16,32,"['94%', '6%', '0%', '0%', '0%']","['94%', '6%', '0%', '0%', '0%']",9.8,10,http://www.yes24.com/Product/Goods/16405424,48,8.55,2015.02.13,10.0,11,http://book.naver.com/bookdb/book_detail.naver?bid=8737594,59,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
436,236,Romance,인소의 법칙 7,In the Law of Asia,9788926713020,유한려,Yu Han Ryeo,"8,550원",476,2017,4,22,"['50%', '25%', '25%', '0%', '0%']","['50%', '25%', '25%', '0%', '0%']",8.6,9.6,http://www.yes24.com/Product/Goods/55282048,26,8.55,2017.10.27,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=12697328,26,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
437,268,Romance,궁에는 개꽃이 산다 1,"In the palace,",9788941326496,error,error,"8,100원",357,2007,12,19,"['33%', '42%', '17%', '0%', '8%']","['17%', '50%', '25%', '0%', '8%']",7.6,9.6,http://www.yes24.com/Product/Goods/2381507,31,8.1,2007.12.17,8.39,105,http://book.naver.com/bookdb/book_detail.naver?bid=2690881,136,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
438,282,Romance,궁에는 개꽃이 산다 2,"In the palace,",9788941326502,error,error,"8,100원",357,2007,4,16,"['50%', '50%', '0%', '0%', '0%']","['50%', '50%', '0%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/2381508,20,8.1,2007.12.17,9.0,8,http://book.naver.com/bookdb/book_detail.naver?bid=2690882,28,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
439,291,Romance,궁에는 개꽃이 산다 3,"In the palace,",9788941326519,error,error,"8,100원",357,2007,12,18,"['67%', '33%', '0%', '0%', '0%']","['67%', '25%', '8%', '0%', '0%']",9.3,9.6,http://www.yes24.com/Product/Goods/2381509,30,8.1,2007.12.17,9.0,32,http://book.naver.com/bookdb/book_detail.naver?bid=2690883,62,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
440,227,Romance,이 세계에서 너와 두 번째 첫사랑을,"In this world, you and the second first love",9791155642016,모치즈키 쿠라게,Mochizuki Kurage,"11,520원",324,2020,14,3,"['64%', '29%', '7%', '0%', '0%']","['71%', '29%', '0%', '0%', '0%']",9.3,10,http://www.yes24.com/Product/Goods/89940576,17,11.5,2020.04.20,10.0,16,http://book.naver.com/bookdb/book_detail.naver?bid=16327339,33,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설', '  국내도서 > 청소년 > 청소년 문학']",,error,,"그 분류
#봄날엔로맨스"
441,270,Romance,사내 맞선 1,In-house round 1,9791160746594,해화,Haehwa,"11,700원",440,2018,6,13,"['33%', '50%', '17%', '0%', '0%']","['33%', '33%', '17%', '0%', '17%']",7.9,8.8,http://www.yes24.com/Product/Goods/67278075,19,11.7,2018.12.12,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=14200365,21,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
442,248,Romance,인터셉트,Intercept,9791104902635,error,error,"8,100원",400,2015,16,34,"['50%', '38%', '12%', '0%', '0%']","['44%', '44%', '12%', '0%', '0%']",8.7,8.8,http://www.yes24.com/Product/Goods/18440845,50,8.1,2015.06.22,7.59,29,http://book.naver.com/bookdb/book_detail.naver?bid=9181770,79,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
443,224,Romance,그것은 벚꽃 같은 사랑이었다,It was love like cherry blossoms.,9788959527748,히로세 미이,Mihi Hirose,"11,520원",296,2019,12,5,"['42%', '42%', '17%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.0,10,http://www.yes24.com/Product/Goods/71033985,17,11.5,2019.03.25,3.0,10,http://book.naver.com/bookdb/book_detail.naver?bid=14645224,27,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",,error,,error
444,344,Romance,"괜찮아, 사랑이야 1","It's okay, love 1",9791187292012,노희경,Noh Heekyung,"10,800원",280,2016,17,19,"['94%', '6%', '0%', '0%', '0%']","['94%', '6%', '0%', '0%', '0%']",9.8,9.4,http://www.yes24.com/Product/Goods/25249920,36,10.8,2016.03.25,9.29,36,http://book.naver.com/bookdb/book_detail.naver?bid=10390934,72,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",,error,,error
445,335,Romance,키스 온 더 피스트 세트,Kiss On The Post Set,9788963715322,민혜윤,Min Hyeyoon,"16,200원",128,2018,6,20,"['17%', '83%', '0%', '0%', '0%']","['17%', '83%', '0%', '0%', '0%']",8.4,8.8,http://www.yes24.com/Product/Goods/63503660,26,16.2,2018.08.23,7.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=13879028,30,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
446,332,Romance,경성탐정사무소 2,Kyungsung Detective Office 2,9791156410775,error,error,"9,900원",448,2016,20,52,"['55%', '40%', '5%', '0%', '0%']","['50%', '40%', '10%', '0%', '0%']",8.9,9.6,http://www.yes24.com/Product/Goods/34652567,72,9.9,2016.12.26,0.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=11441167,76,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
447,340,Romance,경성탐정사무소 3,Kyungsung Detective Office 3,9791156410805,error,error,"9,900원",464,2017,25,53,"['44%', '48%', '8%', '0%', '0%']","['36%', '56%', '8%', '0%', '0%']",8.7,9.4,http://www.yes24.com/Product/Goods/36454007,78,9.9,2017.02.24,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=11665847,81,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
448,338,Romance,경성탐정사무소 4,Kyungsung Detective Office 4,9791156410812,error,error,"9,900원",440,2017,28,63,"['46%', '54%', '0%', '0%', '0%']","['39%', '61%', '0%', '0%', '0%']",8.9,9.6,http://www.yes24.com/Product/Goods/36454138,91,9.9,2017.02.24,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=11665851,94,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
449,238,Romance,인소의 법칙 8,Law of Asia,9788926713426,유한려,Yu Han Ryeo,"8,550원",480,2018,4,16,"['100%', '0%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.8,9.4,http://www.yes24.com/Product/Goods/60560809,20,8.55,2018.04.30,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=13561340,21,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
450,231,Romance,인소의 법칙 4,Law of Treasury 4,9791158560935,유한려,Yu Han Ryeo,"8,550원",416,2015,12,43,"['67%', '17%', '8%', '8%', '0%']","['75%', '17%', '8%', '0%', '0%']",9.1,10,http://www.yes24.com/Product/Goods/19883685,55,8.55,2015.08.25,8.5,5,http://book.naver.com/bookdb/book_detail.naver?bid=9429917,60,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
451,228,Romance,인소의 법칙 5,Law of Treasury 5,9791170334477,유한려,Yu Han Ryeo,"8,550원",380,2016,4,17,"['50%', '50%', '0%', '0%', '0%']","['50%', '25%', '25%', '0%', '0%']",8.8,9.8,http://www.yes24.com/Product/Goods/30569658,21,8.55,2016.08.12,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=10947933,24,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
452,4,Romance,잠중록,Loading,error,처처칭한,Chinghan Chocho,"57,600원",error,2,249,2,"['75%', '22%', '3%', '0%', '0%']","['74%', '22%', '4%', '0%', '0%']",9.4,10.0,http://www.yes24.com/Product/Goods/77271918,251,14.400,2019.04.10,8.88,122,http://book.naver.com/bookdb/book_detail.naver?bid=14723413,373,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 중국소설']",,error,,"그 분류
#봄날엔로맨스 #중국드라마원작 #궁정로맨스 #감성미스터리"
453,288,Romance,론리 하트,Lonely Heart,9788963716435,error,error,"11,700원",488,2019,8,12,"['88%', '12%', '0%', '0%', '0%']","['75%', '25%', '0%', '0%', '0%']",9.7,9.6,http://www.yes24.com/Product/Goods/69748010,20,11.7,2019.02.19,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=14488662,21,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
454,337,Romance,연애결혼,Love marriage,9791155124239,error,error,error,400,2014,24,43,"['50%', '42%', '4%', '4%', '0%']","['50%', '38%', '4%', '4%', '4%']",8.7,9.2,http://www.yes24.com/Product/Goods/12474503,67,9.0,2014.03.24,8.19,52,http://book.naver.com/bookdb/book_detail.naver?bid=7464405,119,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
455,304,Romance,광해의 연인 1,Lovers of Kwanghwang 1,9791185346137,유오디아,Euodia,"12,420원",388,2015,21,5,"['52%', '43%', '5%', '0%', '0%']","['52%', '48%', '0%', '0%', '0%']",9.0,10,http://www.yes24.com/Product/Goods/17748853,26,12.4,2015.05.10,9.33,30,http://book.naver.com/bookdb/book_detail.naver?bid=9012764,56,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
456,267,Romance,"폐하, 또 죽이진 말아주세요 1","Majesty, please do not kill again 1",9791130040899,에클레어,Eclair,"12,420원",464,2020,9,28,"['44%', '56%', '0%', '0%', '0%']","['56%', '44%', '0%', '0%', '0%']",9.0,9.2,http://www.yes24.com/Product/Goods/85467260,37,12.42,2020.01.16,9.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=15988723,39,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
457,325,Romance,결혼 먼저,Marriage first,9791165654917,요안나,Yoanna,"9,900원",448,2020,6,13,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.2,http://www.yes24.com/Product/Goods/93153471,19,9.9,2020.09.28,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=16744162,20,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
458,352,Romance,한숨 쉬며 만나다,Meet sigh,9791135431678,민혜,Minhye,"9,000원",400,2019,7,17,"['14%', '86%', '0%', '0%', '0%']","['14%', '86%', '0%', '0%', '0%']",8.2,9,http://www.yes24.com/Product/Goods/74265228,24,9.0,2019.06.13,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=15028771,26,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
459,243,Romance,설렘의 기억,Memory of Slem,9791130046587,서은수,Seo Eunsoo,"10,620원",380,2020,19,34,"['47%', '53%', '0%', '0%', '0%']","['42%', '47%', '11%', '0%', '0%']",8.8,9.4,http://www.yes24.com/Product/Goods/91891522,53,10.62,2020.09.16,0.0,5,http://book.naver.com/bookdb/book_detail.naver?bid=16589738,58,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
460,326,Romance,크리스마스의 남자,Men of Christmas,9791130029672,정경윤,Jeong Kyungyoon,"12,420원",500,2018,19,39,"['42%', '53%', '5%', '0%', '0%']","['42%', '53%', '5%', '0%', '0%']",8.8,9,http://www.yes24.com/Product/Goods/60744263,58,12.42,2018.05.24,7.0,5,http://book.naver.com/bookdb/book_detail.naver?bid=13599364,63,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
461,252,Romance,미미일소흔경성,Mimi Lake,9788932318967,구만,Man Gu,"14,400원",520,2018,26,71,"['54%', '23%', '12%', '12%', '0%']","['50%', '31%', '15%', '0%', '4%']",8.4,9.4,http://www.yes24.com/Product/Goods/58666323,97,14.4,2018.02.14,9.0,27,http://book.naver.com/bookdb/book_detail.naver?bid=13329014,124,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 중국소설']",,error,,"그 분류
#중국드라마원작 #영화드라마원작"
462,349,Romance,몽련하숙집,Mongo,9791129429223,은지필,Eun Ji Feel,"9,000원",432,2017,28,57,"['29%', '64%', '7%', '0%', '0%']","['32%', '61%', '7%', '0%', '0%']",8.5,9.2,http://www.yes24.com/Product/Goods/56891484,85,9.0,2017.11.28,9.0,9,http://book.naver.com/bookdb/book_detail.naver?bid=12800773,94,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
463,254,Romance,괴물 장미,Monster rose,9791158885250,정이담,Jeong Yi Dam,"11,700원",292,2019,11,2,"['64%', '27%', '9%', '0%', '0%']","['64%', '27%', '9%', '0%', '0%']",9.0,7,http://www.yes24.com/Product/Goods/74380974,13,11.7,2019.06.07,8.67,12,http://book.naver.com/bookdb/book_detail.naver?bid=15043427,25,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",,error,,error
464,306,Romance,혼전계약서 2,Movie Contract 2,9791190492676,플아다,Prada,"13,500원",536,2020,8,9,"['75%', '25%', '0%', '0%', '0%']","['88%', '12%', '0%', '0%', '0%']",9.7,9.2,http://www.yes24.com/Product/Goods/90405200,17,13.5,2020.05.29,9.5,5,http://book.naver.com/bookdb/book_detail.naver?bid=16368953,22,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
465,265,Romance,사랑도 아니면서,Not love,9791158102548,김제이,Kim Jay,"8,100원",416,2016,19,34,"['26%', '63%', '11%', '0%', '0%']","['26%', '68%', '5%', '0%', '0%']",8.4,9,http://www.yes24.com/Product/Goods/32622895,53,8.1,2016.10.12,7.0,11,http://book.naver.com/bookdb/book_detail.naver?bid=11172533,64,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
466,11,Romance,에보니 1,On Bonnie 1,9791160748284,자야,Ja Ya,error,2,2019,11,23,"['55%', '45%', '0%', '0%', '0%']","['36%', '55%', '9%', '0%', '0%']",8.8,9.4,http://www.yes24.com/Product/Goods/76074862,34,65.000,2019.08.12,0.0,1,https://book.naver.com/bookdb/book_detail.naver?bid=15132932,35,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
467,213,Romance,어느 날 공주가 되어버렸다 1,One day I became a princess 1,9791129307118,플루토스,Plutus,"10,800원",488,2017,8,40,"['25%', '38%', '25%', '12%', '0%']","['25%', '25%', '38%', '12%', '0%']",7.4,9,http://www.yes24.com/Product/Goods/57469958,48,10.8,2017.12.27,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=12846606,49,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
468,214,Romance,어느 날 공주가 되어버렸다 2,One day I became a princess 2,9791129307125,플루토스,Plutus,"10,800원",488,2017,8,29,"['38%', '25%', '38%', '0%', '0%']","['38%', '12%', '38%', '12%', '0%']",7.8,9,http://www.yes24.com/Product/Goods/57469969,37,10.8,2017.12.27,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=12846607,37,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
469,212,Romance,어느 날 공주가 되어버렸다 3,One day I became a princess 3,9791129307132,플루토스,Plutus,"10,800원",488,2017,9,31,"['44%', '22%', '22%', '11%', '0%']","['44%', '11%', '33%', '11%', '0%']",7.9,8.8,http://www.yes24.com/Product/Goods/57469983,40,10.8,2018.03.28,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=12846608,41,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
470,353,Romance,후원에 핀 제비꽃 4,Pin lot on sponsor 4,9791126433889,error,error,"10,800원",480,2016,6,15,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9,http://www.yes24.com/Product/Goods/29114350,21,10.8,2016.06.30,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=10761855,21,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스']",,error,,error
471,357,Romance,후원에 핀 제비꽃 3,Pin lot on sponsorship 3,9791126433872,error,error,"10,800원",472,2016,6,21,"['33%', '50%', '17%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",8.5,9,http://www.yes24.com/Product/Goods/29114315,27,10.8,2016.06.30,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=10761852,27,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스']",,error,,error
472,348,Romance,후원에 핀 제비꽃 5,Pin swallow flower 5,9791126436460,error,error,"13,050원",624,2016,22,53,"['73%', '23%', '5%', '0%', '0%']","['64%', '32%', '5%', '0%', '0%']",9.3,9.4,http://www.yes24.com/Product/Goods/30382835,75,13.05,2016.08.16,9.5,5,http://book.naver.com/bookdb/book_detail.naver?bid=10924430,80,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스']",,error,,error
473,355,Romance,후원에 핀 제비꽃 2,Pin swallow flower in sponsor 2,9791126431328,error,error,"12,150원",588,2016,7,14,"['57%', '43%', '0%', '0%', '0%']","['57%', '43%', '0%', '0%', '0%']",9.2,9.2,http://www.yes24.com/Product/Goods/25958623,21,12.15,2016.04.25,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=10495618,21,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스']",,error,,error
474,303,Romance,혼전계약서 1,Pre-Contract 1,9791190492669,플아다,Prada,"13,500원",528,2020,23,11,"['61%', '30%', '9%', '0%', '0%']","['61%', '30%', '9%', '0%', '0%']",9.0,9,http://www.yes24.com/Product/Goods/90405129,34,13.5,2020.05.29,9.33,11,http://book.naver.com/bookdb/book_detail.naver?bid=16368952,45,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
475,277,Romance,고백의 이유,Reason for confession,9788963714974,서은수,Seo Eunsoo,"11,700원",488,2018,35,87,"['57%', '37%', '6%', '0%', '0%']","['51%', '43%', '6%', '0%', '0%']",9.0,9.2,http://www.yes24.com/Product/Goods/59415955,122,11.7,2018.04.05,8.5,17,http://book.naver.com/bookdb/book_detail.naver?bid=13452647,139,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
476,261,Romance,"선배, 그 립스틱 바르지 마요","Senior, do not apply that lipstick",9791188895359,엘리즈,Ellis,"11,700원",446,2018,12,4,"['58%', '25%', '17%', '0%', '0%']","['58%', '25%', '17%', '0%', '0%']",8.8,9.6,http://www.yes24.com/Product/Goods/59228515,16,11.7,2018.03.23,0.0,6,http://book.naver.com/bookdb/book_detail.naver?bid=13410396,22,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,"그 분류
#로맨틱코미디 #영화드라마원작 #드라마원작"
477,253,Romance,셰어하우스,Share House,9788952241597,베스 올리리,Beth O`Leary,"14,400원",496,2019,62,8,"['73%', '26%', '2%', '0%', '0%']","['66%', '32%', '2%', '0%', '0%']",9.3,8.2,http://www.yes24.com/Product/Goods/82590686,70,14.4,2019.11.14,8.8,30,http://book.naver.com/bookdb/book_detail.naver?bid=15765993,100,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",,error,,"그 분류
#현실연애"
478,7,Romance,그녀가 공작저로 가야 했던 사정 1,She had to go to the worker 1,error,밀차,Milcha,"16,000원",error,2018,138,847,[],[],8.1,error,http://www.yes24.com/Product/Goods/93523192,985,10.800,2018.08.17,0.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=13920269,989,['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스'],,error,,error
479,206,Romance,상견니,Signature,9791189604110,error,error,"14,220원",432,2020,74,69,"['86%', '8%', '3%', '1%', '1%']","['57%', '22%', '12%', '1%', '8%']",9.0,9.2,http://www.yes24.com/Product/Goods/90986655,143,14.22,2020.07.03,7.0,19,http://book.naver.com/bookdb/book_detail.naver?bid=16397111,162,"['  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작']",,error,,"그 분류
#대만청춘로맨스 #최애드라마소장 #청춘들에게 #로맨스릴러 #상견니과몰입덕후들 #회귀/타임슬립 #영화드라마원작"
