,Unnamed: 0,index,Genere,Title,ISBN,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category,Shelves_Media,Shelves_Tags
439,439,757,Fantasy,해리포터와 마법사의 돌,9788983927743,J.K. 롤링,"18,000원",500,2019,12,29,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.4,http://www.yes24.com/Product/Goods/82943354,41,18.0,2019.11.19,0.0,7,http://book.naver.com/bookdb/book_detail.naver?bid=15768828,48,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레",error
440,440,758,Fantasy,해리포터와 아즈카반의 죄수,9788983927767,J.K. 롤링,"18,900원",680,2019,13,22,"['92%', '8%', '0%', '0%', '0%']","['92%', '8%', '0%', '0%', '0%']",9.8,10.0,http://www.yes24.com/Product/Goods/82944460,35,18.9,2019.11.19,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=15768830,37,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
441,441,759,Fantasy,해리포터와 비밀의 방,9788983927750,J.K. 롤링,"18,000원",536,2019,13,17,"['85%', '8%', '0%', '8%', '0%']","['85%', '8%', '0%', '0%', '8%']",9.3,9.8,http://www.yes24.com/Product/Goods/82944132,30,18.0,2019.11.19,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=15768829,30,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
442,442,760,Fantasy,해리포터와 비밀의 방 (일러스트 에디션),9788983927811,J.K. 롤링,"27,900원",272,2019,19,48,"['89%', '11%', '0%', '0%', '0%']","['84%', '16%', '0%', '0%', '0%']",9.7,9.8,http://www.yes24.com/Product/Goods/82946211,67,27.9,2019.11.19,10.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=15768426,70,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
443,443,761,Fantasy,해리포터와 불의 잔 (일러스트 에디션),9788983928290,J.K. 롤링,"43,200원",464,2020,10,31,"['100%', '0%', '0%', '0%', '0%']","['70%', '30%', '0%', '0%', '0%']",9.7,9.4,http://www.yes24.com/Product/Goods/92320403,41,43.2,2020.09.25,10.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=16656833,45,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
444,444,762,Fantasy,해리포터와 불의 잔 1,9788983927774,J.K. 롤링,"18,900원",608,2019,9,19,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,9.8,http://www.yes24.com/Product/Goods/82944813,28,18.9,2019.11.19,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=15768831,29,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
445,445,763,Fantasy,해리포터와 불의 잔 2,9788983927781,J.K. 롤링,"18,900원",564,2019,10,15,"['90%', '10%', '0%', '0%', '0%']","['90%', '10%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/82945001,25,18.9,2019.11.19,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=15768835,26,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
446,446,765,Fantasy,해리포터와 아즈카반의 죄수 (일러스트 에디션),9788983927828,J.K. 롤링,"29,700원",336,2019,14,31,"['93%', '7%', '0%', '0%', '0%']","['86%', '7%', '0%', '7%', '0%']",9.6,10.0,http://www.yes24.com/Product/Goods/82946464,45,29.7,2019.11.19,10.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=15768427,48,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서 #영화드라마원작 #소설로읽는마법의세계"
447,447,766,Fantasy,가끔 너를 생각해,9788950985424,후지마루,"12,600원",364,2020,79,11,"['56%', '39%', '4%', '0%', '1%']","['61%', '33%', '5%', '0%', '1%']",9.0,9.0,http://www.yes24.com/Product/Goods/86138131,90,12.6,2020.01.22,7.29,66,http://book.naver.com/bookdb/book_detail.naver?bid=16120369,156,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']",error,"그 분류
#마녀 #인간관계"
448,448,767,Fantasy,오버로드 14,9791165247560,마루야마 쿠가네,"10,800원",568,2020,10,40,"['80%', '10%', '10%', '0%', '0%']","['80%', '10%', '10%', '0%', '0%']",9.4,9.6,http://www.yes24.com/Product/Goods/91219051,50,10.8,2020.07.16,0.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=16418807,54,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],error,error
449,449,768,Fantasy,중증외상센터 : 골든 아워 1~5 세트,9791130630793,한산이가,"67,500원",2,2020,8,41,"['88%', '0%', '12%', '0%', '0%']","['75%', '12%', '12%', '0%', '0%']",9.4,9.8,http://www.yes24.com/Product/Goods/91401512,49,67.5,2020.08.18,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=16437079,51,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",error,"그 분류
#무아지경시간순삭 #웹소설 #메디컬소설"
450,450,769,Fantasy,눈물을 마시는 새 세트 (전4권),9788982735738,이영도,"44,100원",3,2003,33,25,"['76%', '21%', '3%', '0%', '0%']","['55%', '39%', '6%', '0%', '0%']",9.2,9.8,http://www.yes24.com/Product/Goods/338451,58,44.1,2003.02.28,9.28,75,http://book.naver.com/bookdb/book_detail.naver?bid=125189,133,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],error,error
451,451,770,Fantasy,해리포터와 불사조 기사단 2,9788983927941,J.K. 롤링,"22,050원",780,2019,9,12,"['89%', '11%', '0%', '0%', '0%']","['89%', '11%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/84906893,21,22.05,2019.12.20,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=15915334,22,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
452,452,771,Fantasy,해리포터와 불사조 기사단 1,9788983927934,J.K. 롤링,"22,050원",792,2019,6,11,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/84906890,17,22.05,2019.12.20,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=15915333,18,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
453,453,772,Fantasy,해리포터와 혼혈 왕자 1,9788983927996,J.K. 롤링,"18,900원",564,2020,6,11,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/86004447,17,18.9,2020.01.20,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=16108692,17,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
454,454,773,Fantasy,해리포터와 혼혈 왕자 2,9788983928009,J.K. 롤링,"18,900원",508,2020,6,13,"['83%', '17%', '0%', '0%', '0%']","['83%', '17%', '0%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/86004472,19,18.9,2020.01.20,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=16031866,19,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
455,455,774,Fantasy,해리포터와 죽음의 성물 1,9788983928078,J.K. 롤링,"18,900원",640,2020,8,11,"['88%', '12%', '0%', '0%', '0%']","['88%', '12%', '0%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/88389714,19,18.9,2020.02.28,0.0,1,http://book.naver.com/bookdb/book_detail.naver?bid=16263827,20,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
456,456,775,Fantasy,마도조사 1,9791127851446,묵향동후,"12,600원",430,2019,94,260,"['74%', '22%', '3%', '0%', '0%']","['68%', '23%', '7%', '1%', '0%']",9.3,9.6,http://www.yes24.com/Product/Goods/76598413,354,12.6,2019.07.30,8.0,7,http://book.naver.com/bookdb/book_detail.naver?bid=15202216,361,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 보이러브', '  국내도서 > 소설/시/희곡 > 중국소설']",error,"그 분류
#대륙의기상 #아기다리고기다리던책 #영화드라마원작"
457,457,776,Fantasy,해리포터와 죽음의 성물 2,9788983928085,J.K. 롤링,"18,900원",620,2020,5,10,"['80%', '20%', '0%', '0%', '0%']","['80%', '20%', '0%', '0%', '0%']",9.6,9.6,http://www.yes24.com/Product/Goods/88389716,15,18.9,2020.02.28,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=16263828,17,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#해리포터관련서"
458,458,777,Fantasy,마도조사 2,9791127852122,묵향동후,"12,600원",432,2019,109,262,"['77%', '19%', '4%', '0%', '0%']","['73%', '22%', '4%', '1%', '0%']",9.4,9.6,http://www.yes24.com/Product/Goods/77986759,371,12.6,2019.09.03,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=15369099,373,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 보이러브', '  국내도서 > 소설/시/희곡 > 중국소설']",error,"그 분류
#대륙의기상"
459,459,778,Fantasy,노래하는 새와 뱀의 발라드,9791164135981,수잔 콜린스,"14,400원",588,2020,29,14,"['90%', '7%', '3%', '0%', '0%']","['86%', '10%', '3%', '0%', '0%']",9.7,9.8,http://www.yes24.com/Product/Goods/91766155,43,14.4,2020.09.08,9.5,31,http://book.naver.com/bookdb/book_detail.naver?bid=16563867,74,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,"그 분류
#영화드라마원작 #세계관에빠지다 #아기다리고기다리던책"
460,460,779,Fantasy,룬의 아이들 - 블러디드 2,9788954657556,전민희,"13,050원",324,2019,36,71,"['89%', '11%', '0%', '0%', '0%']","['81%', '19%', '0%', '0%', '0%']",9.7,10.0,http://www.yes24.com/Product/Goods/78872567,107,13.05,2019.09.25,10.0,6,http://book.naver.com/bookdb/book_detail.naver?bid=15475909,113,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",error,"그 분류
#전설의레전드"
461,461,781,Fantasy,룬의 아이들 - 윈터러 완전판 1~7 세트,9788954656221,전민희,"91,800원",2,2019,49,94,"['98%', '2%', '0%', '0%', '0%']","['84%', '6%', '6%', '4%', '2%']",9.6,9.6,http://www.yes24.com/Product/Goods/74597912,143,91.8,2019.06.21,10.0,13,http://book.naver.com/bookdb/book_detail.naver?bid=15054112,156,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],error,"그 분류
#집콕엔장편 #전설의레전드 #소장욕구 #판타지"
462,462,782,Fantasy,드래곤 라자 양장 세트,9788960172708,이영도,"86,400원",error,2008,10,19,"['90%', '10%', '0%', '0%', '0%']","['80%', '10%', '10%', '0%', '0%']",9.6,9.8,http://www.yes24.com/Product/Goods/3261748,29,86.4,2008.11.27,9.13,54,http://book.naver.com/bookdb/book_detail.naver?bid=5347193,83,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],error,error
463,463,784,Fantasy,월드 오브 사이버펑크 2077 : 공식 설정집,9788959529216,CD PROJEKT RED,"34,200원",192,2020,3,11,"['67%', '33%', '0%', '0%', '0%']","['33%', '33%', '33%', '0%', '0%']",8.7,9.6,http://www.yes24.com/Product/Goods/91063315,14,34.2,2020.07.28,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=16405424,16,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 예술 > 아트북']",error,error
464,464,785,Fantasy,왕좌의 게임 1,9788956608990,조지 R. R. 마틴,"16,650원",520,2016,24,82,"['79%', '17%', '4%', '0%', '0%']","['79%', '12%', '8%', '0%', '0%']",9.5,9.6,http://www.yes24.com/Product/Goods/29173464,106,16.6,2016.07.01,9.0,30,http://book.naver.com/bookdb/book_detail.naver?bid=10768471,136,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보",error
465,465,786,Fantasy,룬의 아이들 - 블러디드 1,9788954653558,전민희,"13,050원",344,2018,29,160,"['90%', '3%', '3%', '3%', '0%']","['72%', '10%', '17%', '0%', '0%']",9.4,9.4,http://www.yes24.com/Product/Goods/66544423,189,13.05,2018.11.23,10.0,12,http://book.naver.com/bookdb/book_detail.naver?bid=14134754,201,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",error,"그 분류
#집콕엔장편 #전설의레전드 #해외에서인기있는한국소설 #빠져드는흡인력 #베스트셀러후속작"
466,466,787,Fantasy,룬의 아이들 - 데모닉 완전판 세트,9788954671873,전민희,"117,900원",3,2020,30,64,"['93%', '7%', '0%', '0%', '0%']","['93%', '7%', '3%', '0%', '0%']",9.8,9.8,http://www.yes24.com/Product/Goods/90500102,94,117.9,2020.06.12,0.0,8,http://book.naver.com/bookdb/book_detail.naver?bid=16379646,102,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']",error,"그 분류
#집콕엔장편 #전설의레전드 #소장욕구 #판타지"
467,467,788,Fantasy,랜드 오브 스토리 1 (상),9791195970087,크리스 콜퍼,"8,820원",236,2017,10,8,"['90%', '10%', '0%', '0%', '0%']","['80%', '20%', '0%', '0%', '0%']",9.7,10.0,http://www.yes24.com/Product/Goods/39921072,18,8.82,2017.05.08,10.0,12,http://book.naver.com/bookdb/book_detail.naver?bid=12049070,30,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
468,468,789,Fantasy,지문사냥꾼,9788901049847,이적,"11,700원",216,2005,104,6,"['27%', '38%', '30%', '6%', '0%']","['49%', '31%', '18%', '2%', '0%']",8.2,9.0,http://www.yes24.com/Product/Goods/1492648,110,11.7,2005.05.15,7.9,555,http://book.naver.com/bookdb/book_detail.naver?bid=1554119,665,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 단편소설', '  국내도서 > 소설/시/희곡 > 한국소설']",error,"그 분류
#KBS2TV북유럽 #노래하는작가 #연예인작가"
469,469,790,Fantasy,왕좌의 게임 2,9788956609003,조지 R. R. 마틴,"16,650원",564,2016,7,34,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,9.6,http://www.yes24.com/Product/Goods/29173480,41,16.6,2016.07.01,0.0,6,http://book.naver.com/bookdb/book_detail.naver?bid=10768472,47,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 동아일보",error
470,470,791,Fantasy,이클립스,9788937832468,스테프니 메이어,"12,600원",680,2008,118,3,"['47%', '37%', '14%', '2%', '1%']","['36%', '39%', '20%', '3%', '2%']",8.4,10.0,http://www.yes24.com/Product/Goods/3210177,121,12.6,2008.12.22,8.25,267,http://book.naver.com/bookdb/book_detail.naver?bid=5261869,388,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
471,471,792,Fantasy,랜드 오브 스토리 1 (하),9791195970094,크리스 콜퍼,"8,820원",206,2017,4,7,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,10.0,http://www.yes24.com/Product/Goods/39945294,11,8.82,2017.05.08,0.0,4,http://book.naver.com/bookdb/book_detail.naver?bid=12049313,15,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']",error,error
472,472,793,Fantasy,브레이킹 던,9788937832543,스테프니 메이어,"14,400원",824,2009,116,4,"['57%', '35%', '7%', '0%', '1%']","['51%', '32%', '16%', '0%', '1%']",8.8,8.0,http://www.yes24.com/Product/Goods/3423888,120,14.4,2009.06.15,8.59,343,http://book.naver.com/bookdb/book_detail.naver?bid=6030715,463,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2009년 올해의 책 후보도서
  국내도서 > YES24 올해의 책 > 2009년 올해의 책 선정도서",error
