,index,Unnamed: 0,Genere,Title,Author,ISBN,Num_Pages_AZ,Pub_Date_AZ,Lingua_AZ,Avg_Rat_AZ,Distr_Rat_AZ,N_Votes_AZ,N_Reviews_AZ,Link_AZ,Num_Pag_AN,N_Votes_AN,N_Reviews_AN,Avg_Rat_AN,Pub_Date_AN,Genere_Suggerito_AN,Lingua_AN,Link_AN
442,452,452,Romance,Il duca e io. Serie Bridgerton (Vol. 1): Oscar Bestsellers,"Julia Quinn (Autore),",978-8804724278,341,"
Editore
‏
:
‎

Mondadori (1 settembre 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['52%', '26%', '13%', '5%', '3%']",2176.0,199.0,https://www.amazon.it/duca-io-Julia-Quinn/dp/8804724277/ref=sr_1_12?dchild=1&m=A1IZZI10GE0KEI&qid=1633023729&qsid=257-1850760-1996258&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-12&sres=8820071762%2C8809843525%2C8869664473%2C8809865669%2C8809843509%2C8809843495%2C8809873416%2C8820071150%2C8809833929%2C8893258315%2C0571334652%2C8804724277%2C8804740302%2C8804740299%2C8820072297%2C8868363879,341,615,89,3.91,"Editore
Mondadori",[' Rosa '],"Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8804724278/books
443,453,453,Romance,Il falco,Sveva Casati Modignani (Autore),978-8820069872,497,"
Editore
‏
:
‎

Sperling & Kupfer (13 ottobre 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['53%', '25%', '14%', '5%', '4%']",1816.0,73.0,https://www.amazon.it/falco-Sveva-Casati-Modignani/dp/8820069873/ref=sr_1_62?dchild=1&m=A1IZZI10GE0KEI&qid=1633023732&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-62,error,32,4,3.02,error,error,error,https://www.anobii.com/search/978-8820069872/books
444,454,454,Romance,Il giardino d'estate,"Paullina Simons (Autore),",978-8817026284,663,"
Editore
‏
:
‎

BUR Biblioteca Univ. Rizzoli; 1° edizione (10 settembre 2008)
","
Lingua
‏
:
‎

Italiano
",4.5,"['74%', '15%', '7%', '2%', '3%']",256.0,108.0,https://www.amazon.it/giardino-destate-Paullina-Simons/dp/881702628X/ref=sr_1_107?dchild=1&m=A1IZZI10GE0KEI&qid=1633023736&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-107,error,1218,240,3.95,error, Storia ,error,https://www.anobii.com/search/978-8817026284/books
445,455,455,Romance,Il gioco delle verità,Sveva Casati Modignani (Autore),978-8868365561,504,"
Editore
‏
:
‎

Sperling & Kupfer (29 maggio 2019)
","
Lingua
‏
:
‎

Italiano
",4.2,"['55%', '22%', '13%', '7%', '2%']",105.0,21.0,https://www.amazon.it/gioco-delle-verit%C3%A0-Casati-Modignani/dp/8868365561/ref=sr_1_187?dchild=1&m=A1IZZI10GE0KEI&qid=1633023742&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-187,error,238,30,3.47,error,error,error,https://www.anobii.com/search/978-8868365561/books
446,456,456,Romance,Il meglio di me,"Nicholas Sparks (Autore),",978-8868362522,392,"
Editore
‏
:
‎

Sperling & Kupfer; 1° edizione (17 febbraio 2015)
","
Lingua
‏
:
‎

Italiano
",4.5,"['74%', '15%', '6%', '2%', '3%']",322.0,118.0,https://www.amazon.it/meglio-me-Nicholas-Sparks/dp/886836252X/ref=sr_1_79?dchild=1&m=A1IZZI10GE0KEI&qid=1633023734&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-79,error,609,111,3.84,error,error,error,https://www.anobii.com/search/978-8868362522/books
447,457,457,Romance,Il mio angelo segreto. Trilogy: Innamorata di un angelo-Il mio angelo segreto-Un amore di angelo,Federica Bosco (Autore),978-8854162518,955,"
Editore
‏
:
‎

Newton Compton Editori (10 aprile 2014)
","
Lingua
‏
:
‎

Italiano
",4.5,"['71%', '16%', '7%', '3%', '3%']",125.0,44.0,https://www.amazon.it/angelo-segreto-Trilogy-angelo-segreto/dp/8854162515/ref=sr_1_353?dchild=1&m=A1IZZI10GE0KEI&qid=1633023758&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-353,error,33,6,4.06,error,error,error,https://www.anobii.com/search/978-8854162518/books
448,458,458,Romance,Il mio disastro sei tu,"Jamie McGuire (Autore),",978-8811601654,363,"
Editore
‏
:
‎

Garzanti (19 ottobre 2017)
","
Lingua
‏
:
‎

Italiano
",4.3,"['63%', '17%', '10%', '5%', '5%']",371.0,180.0,https://www.amazon.it/mio-disastro-sei-tu/dp/8811601657/ref=sr_1_125?dchild=1&m=A1IZZI10GE0KEI&qid=1633023737&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-125,error,811,126,3.6,error, Narrativa & Letteratura ,error,https://www.anobii.com/search/978-8811601654/books
449,459,459,Romance,Il mio problema sei tu: Vol. 1,"L. A. Cotton (Autore),",978-8832233247,364,"
Editore
‏
:
‎

Queen Edizioni (11 novembre 2019)
","
Lingua
‏
:
‎

Italiano
",4.4,"['60%', '30%', '4%', '4%', '2%']",151.0,56.0,https://www.amazon.it/mio-problema-sei-tu/dp/883223324X/ref=sr_1_345?dchild=1&m=A1IZZI10GE0KEI&qid=1633023757&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-345,error,10,1,3.85,error,[' Rosa '],error,https://www.anobii.com/search/978-8832233247/books
450,460,460,Romance,Il mio sbaglio preferito,"Chelsea M. Cameron (Autore),",978-8869051302,395,"
Editore
‏
:
‎

HarperCollins Italia (23 giugno 2016)
","
Lingua
‏
:
‎

Italiano
",4.0,"['46%', '21%', '23%', '5%', '6%']",88.0,57.0,https://www.amazon.it/mio-sbaglio-preferito-Chelsea-Cameron/dp/8869051307/ref=sr_1_351?dchild=1&m=A1IZZI10GE0KEI&qid=1633023757&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-351,error,158,25,3.3,error," Famiglia, Sesso & Relazioni ",error,https://www.anobii.com/search/978-8869051302/books
451,461,461,Romance,Il peso specifico dell'amore,Federica Bosco (Autore),978-8804662709,392,"
Editore
‏
:
‎

Mondadori (5 luglio 2016)
","
Lingua
‏
:
‎

Italiano
",4.3,"['54%', '30%', '12%', '2%', '2%']",282.0,82.0,https://www.amazon.it/peso-specifico-dellamore-Federica-Bosco/dp/8804662700/ref=sr_1_354?dchild=1&m=A1IZZI10GE0KEI&qid=1633023758&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-354,error,192,35,3.38,error,error,error,https://www.anobii.com/search/978-8804662709/books
452,462,462,Romance,Il posto che cercavo,Nicholas Sparks (Autore),978-8868360412,374,"
Editore
‏
:
‎

Sperling & Kupfer; 1° edizione (17 ottobre 2013)
","
Lingua
‏
:
‎

Italiano
",4.4,"['60%', '25%', '11%', '2%', '2%']",193.0,61.0,https://www.amazon.it/posto-che-cercavo-Nicholas-Sparks/dp/8868360411/ref=sr_1_89?dchild=1&m=A1IZZI10GE0KEI&qid=1633023735&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-89,error,875,80,3.64,error,error,error,https://www.anobii.com/search/978-8868360412/books
453,463,463,Romance,Il primo bacio a Parigi,"Stephanie Perkins (Autore),",978-8851165710,432,"
Editore
‏
:
‎

De Agostini (16 luglio 2018)
","
Lingua
‏
:
‎

Italiano
",3.9,"['42%', '27%', '14%', '9%', '8%']",49.0,35.0,https://www.amazon.it/primo-bacio-Parigi-Stephanie-Perkins/dp/8851165718/ref=sr_1_339?dchild=1&m=A1IZZI10GE0KEI&qid=1633023757&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-339,error,362,74,4.13,error,error,error,https://www.anobii.com/search/978-8851165710/books
454,464,464,Romance,Il problema è che ti amo,"Jennifer L. Armentrout (Autore),",978-8850252909,444,"
Editore
‏
:
‎

TEA (14 febbraio 2019)
","
Lingua
‏
:
‎

Italiano
",4.4,"['64%', '22%', '9%', '3%', '2%']",186.0,87.0,https://www.amazon.it/problema-che-ti-amo/dp/8850252900/ref=sr_1_175?dchild=1&m=A1IZZI10GE0KEI&qid=1633023741&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-175,error,0,0,0.0,error,error,error,https://www.anobii.com/search/978-8850252909/books
455,465,465,Romance,Il profumo della rosa di mezzanotte,"Lucinda Riley (Autore),",978-8809900561,636,"
Editore
‏
:
‎

Giunti Editore (17 giugno 2020)
","
Lingua
‏
:
‎

Italiano
",4.5,"['69%', '21%', '5%', '2%', '3%']",727.0,255.0,https://www.amazon.it/profumo-della-rosa-mezzanotte/dp/8809900561/ref=sr_1_249?dchild=1&m=A1IZZI10GE0KEI&qid=1633023747&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-249,error,0,1,0.0,error,error,error,https://www.anobii.com/search/978-8809900561/books
456,466,466,Romance,Il ritorno,"Diana Gabaldon (Autore),",978-8850210640,396,"
Editore
‏
:
‎

TEA (12 aprile 2007)
","
Lingua
‏
:
‎

Italiano
",4.6,"['76%', '14%', '7%', '2%', '1%']",216.0,69.0,https://www.amazon.it/ritorno-Diana-Gabaldon/dp/8850210647/ref=sr_1_78?dchild=1&m=A1IZZI10GE0KEI&qid=1633023734&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-78,error,1019,146,4.13,error,error,error,https://www.anobii.com/search/978-8850210640/books
457,467,467,Romance,Il segreto della bambina sulla scogliera,"Lucinda Riley (Autore),",978-8809900578,516,"
Editore
‏
:
‎

Giunti (17 giugno 2020)
","
Lingua
‏
:
‎

Italiano
",4.4,"['62%', '24%', '8%', '3%', '3%']",751.0,242.0,https://www.amazon.it/segreto-della-bambina-sulla-scogliera/dp/880990057X/ref=sr_1_308?dchild=1&m=A1IZZI10GE0KEI&qid=1633023754&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-308,error,0,1,0.0,error,error,error,https://www.anobii.com/search/978-8809900578/books
458,468,468,Romance,Il segreto di Mathilda,Corina Bomann (Autore),978-8809809895,518,"
Editore
‏
:
‎

Giunti (9 ottobre 2019)
","
Lingua
‏
:
‎

Italiano
",4.3,"['56%', '27%', '11%', '4%', '2%']",578.0,54.0,https://www.amazon.it/segreto-Mathilda-signore-L%C3%B6wenhof/dp/8809809890/ref=sr_1_248?dchild=1&m=A1IZZI10GE0KEI&qid=1633023747&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-248,error,36,4,3.78,error,error,error,https://www.anobii.com/search/978-8809809895/books
459,469,469,Romance,Il sole a mezzanotte. Midnight sun,"Trish Cook (Autore),",978-8817109376,202,"
Editore
‏
:
‎

BUR Biblioteca Univ. Rizzoli (22 gennaio 2019)
","
Lingua
‏
:
‎

Italiano
",4.6,"['75%', '15%', '6%', '2%', '2%']",339.0,109.0,https://www.amazon.it/sole-mezzanotte-Midnight-sun/dp/8817109371/ref=sr_1_70?dchild=1&m=A1IZZI10GE0KEI&qid=1633023734&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-70,error,0,0,0.0,error,error,error,https://www.anobii.com/search/978-8817109376/books
460,470,470,Romance,Il vero amore esiste. Serie Bridgerton (Vol. 8),"Julia Quinn (Autore),",978-8804741183,360,"
Editore
‏
:
‎

Mondadori (13 luglio 2021)
","
Lingua
‏
:
‎

Italiano
",4.3,"['53%', '29%', '10%', '6%', '1%']",300.0,13.0,https://www.amazon.it/vero-amore-esiste-Serie-Bridgerton/dp/880474118X/ref=sr_1_22?dchild=1&m=A1IZZI10GE0KEI&qid=1633023730&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-22,401,241,42,3.66,"Editore
Mondadori (Oscar bestsellers)",error,"Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8804741183/books
461,471,471,Romance,Il visconte che mi amava. Serie Bridgerton (Vol. 2),"Julia Quinn (Autore),",978-8804724285,324,"
Editore
‏
:
‎

Mondadori (1 settembre 2020)
","
Lingua
‏
:
‎

Italiano
",4.2,"['52%', '27%', '13%', '4%', '3%']",1702.0,139.0,https://www.amazon.it/visconte-che-mi-amava/dp/8804724285/ref=sr_1_21?dchild=1&m=A1IZZI10GE0KEI&qid=1633023730&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-21,error,492,70,4.16,error,error,error,https://www.anobii.com/search/978-8804724285/books
462,472,472,Romance,"Infine, tu. Ediz. illustrata","Lisa Kleypas (Autore),",978-8804638018,404,"
Editore
‏
:
‎

Mondadori; Illustrated edizione (1 aprile 2014)
","
Lingua
‏
:
‎

Italiano
",4.3,"['54%', '31%', '9%', '2%', '3%']",147.0,64.0,https://www.amazon.it/Infine-Ediz-illustrata-Lisa-Kleypas/dp/880463801X/ref=sr_1_282?dchild=1&m=A1IZZI10GE0KEI&qid=1633023751&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-282,error,485,90,4.11,error,error,error,https://www.anobii.com/search/978-8804638018/books
463,473,473,Romance,Io prima di te [Edizione Roughcut],"Jojo Moyes (Autore),",978-8804662655,391,"
Editore
‏
:
‎

Mondadori; mondadori edizione (5 luglio 2016)
","
Lingua
‏
:
‎

Italiano
",4.6,"['75%', '15%', '5%', '2%', '3%']",1781.0,1046.0,https://www.amazon.it/Io-prima-te-Edizione-Roughcut/dp/8804662654/ref=sr_1_29?dchild=1&m=A1IZZI10GE0KEI&qid=1633023730&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-29,error,3875,797,4.2,error,error,error,https://www.anobii.com/search/978-8804662655/books
464,474,474,Romance,Kiss Me Like You Love Me 3: Game Over (Versione Italiana): Vol. 3,Kira Shell (Autore),978-8820068875,672,"
Editore
‏
:
‎

Sperling & Kupfer (19 maggio 2020)
","
Lingua
‏
:
‎

Italiano
",4.7,"['84%', '7%', '5%', '1%', '2%']",184.0,44.0,https://www.amazon.it/Kiss-Me-Like-You-Love/dp/8820068877/ref=sr_1_56?dchild=1&m=A1IZZI10GE0KEI&qid=1633023732&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-56,error,6,1,3.42,error,error,error,https://www.anobii.com/search/978-8820068875/books
465,475,475,Romance,Kiss me like you love me 4: The Diary (Edizione Italiana): Vol. 4,Kira Shell (Autore),978-8820068882,408,"
Editore
‏
:
‎

Sperling & Kupfer (23 giugno 2020)
","
Lingua
‏
:
‎

Italiano
",4.7,"['86%', '7%', '4%', '1%', '2%']",155.0,38.0,https://www.amazon.it/Kiss-like-you-love-Edizione/dp/8820068885/ref=sr_1_52?dchild=1&m=A1IZZI10GE0KEI&qid=1633023732&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-52,error,4,5,3.38,error,error,error,https://www.anobii.com/search/978-8820068882/books
466,476,476,Romance,L'amore è un disastro,"Jamie McGuire (Autore),",978-8811672883,151,"
Editore
‏
:
‎

Garzanti (30 marzo 2017)
","
Lingua
‏
:
‎

Italiano
",4.4,"['65%', '22%', '6%', '3%', '5%']",103.0,46.0,https://www.amazon.it/Lamore-disastro-Jamie-McGuire/dp/8811672880/ref=sr_1_233?dchild=1&m=A1IZZI10GE0KEI&qid=1633023746&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-233,error,88,22,3.11,error,error,error,https://www.anobii.com/search/978-8811672883/books
467,477,477,Romance,L'ereditiera americana,"Daisy Goodwin (Autore),",978-8845425561,462,"
Editore
‏
:
‎

Sonzogno (20 marzo 2013)
","
Lingua
‏
:
‎

Italiano
",3.2,"['9%', '37%', '33%', '7%', '15%']",26.0,19.0,https://www.amazon.it/Lereditiera-americana-Daisy-Goodwin/dp/8845425568/ref=sr_1_374?dchild=1&m=A1IZZI10GE0KEI&qid=1633023760&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-374,error,66,21,3.39,error,"[' Storia ', ' Narrativa & Letteratura ', ' Rosa ']",error,https://www.anobii.com/search/978-8845425561/books
468,478,478,Romance,L'eredità di Agneta: Le signore di Löwenhof,"Corina Bomann (Autore),",978-8809869097,640,"
Editore
‏
:
‎

Giunti (10 luglio 2019)
","
Lingua
‏
:
‎

Italiano
",4.1,"['48%', '29%', '15%', '5%', '3%']",507.0,65.0,https://www.amazon.it/Leredit%C3%A0-Agneta-signore-L%C3%B6wenhof-Corina/dp/8809869095/ref=sr_1_281?dchild=1&m=A1IZZI10GE0KEI&qid=1633023751&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-281,error,54,9,3.69,error,error,error,https://www.anobii.com/search/978-8809869097/books
469,479,479,Romance,L'ora della verità,"Maya Banks (Autore),",978-8865084151,377,"
Editore
‏
:
‎

Leggereditore (23 gennaio 2014)
","
Lingua
‏
:
‎

Italiano
",4.2,"['56%', '26%', '8%', '6%', '5%']",110.0,72.0,https://www.amazon.it/Lora-della-verit%C3%A0-Maya-Banks/dp/8865084154/ref=sr_1_365?dchild=1&m=A1IZZI10GE0KEI&qid=1633023758&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-365,error,104,31,3.96,error,error,error,https://www.anobii.com/search/978-8865084151/books
470,480,480,Romance,L'ultima canzone,"Nicholas Sparks (Autore),",978-8868360047,437,"
Editore
‏
:
‎

Sperling & Kupfer; 1° edizione (9 luglio 2013)
","
Lingua
‏
:
‎

Italiano
",4.6,"['75%', '15%', '7%', '2%', '2%']",112.0,35.0,https://www.amazon.it/Lultima-canzone-Nicholas-Sparks/dp/8868360047/ref=sr_1_350?dchild=1&m=A1IZZI10GE0KEI&qid=1633023757&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-350,error,1268,197,4.09,error, Adolescenti ,error,https://www.anobii.com/search/978-8868360047/books
471,481,481,Romance,L'ultima notte della nostra vita,"Adam Silvera (Autore),",978-8869664472,354,"
Editore
‏
:
‎

HotSpot (2 maggio 2019)
","
Lingua
‏
:
‎

Italiano
",4.5,"['68%', '20%', '7%', '1%', '4%']",243.0,52.0,https://www.amazon.it/Lultima-notte-della-nostra-vita/dp/8869664473/ref=sr_1_3?dchild=1&m=A1IZZI10GE0KEI&qid=1633023729&qsid=257-1850760-1996258&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-3&sres=8820071762%2C8809843525%2C8869664473%2C8809865669%2C8809843509%2C8809843495%2C8809873416%2C8820071150%2C8809833929%2C8893258315%2C0571334652%2C8804724277%2C8804740302%2C8804740299%2C8820072297%2C8868363879,error,39,2,4.1,error,error,error,https://www.anobii.com/search/978-8869664472/books
472,482,482,Romance,L'ultimo disastro,"Jamie McGuire (Autore),",978-8811149750,248,"
Editore
‏
:
‎

Garzanti (14 giugno 2018)
","
Lingua
‏
:
‎

Italiano
",4.4,"['66%', '19%', '8%', '3%', '4%']",131.0,47.0,https://www.amazon.it/Lultimo-disastro-Jamie-McGuire/dp/8811149754/ref=sr_1_319?dchild=1&m=A1IZZI10GE0KEI&qid=1633023754&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-319,error,39,5,3.37,error,error,error,https://www.anobii.com/search/978-8811149750/books
473,483,483,Romance,La Piccola Farmacia Letteraria,Elena Molini (Autore),978-8804718512,273,"
Editore
‏
:
‎

Mondadori (14 gennaio 2020)
","
Lingua
‏
:
‎

Italiano
",4.1,"['46%', '27%', '19%', '5%', '3%']",170.0,40.0,https://www.amazon.it/Piccola-Farmacia-Letteraria-Elena-Molini/dp/880471851X/ref=sr_1_61?dchild=1&m=A1IZZI10GE0KEI&qid=1633023732&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-61,273,98,19,3.47,"Editore
Mondadori (Novel)",error,Riguardo questa edizione,https://www.anobii.com/search/978-8804718512/books
474,484,484,Romance,La breve seconda vita di Bree Tanner,"Stephenie Meyer (Autore),",978-8864115214,215,"
Editore
‏
:
‎

Fazi (17 novembre 2011)
","
Lingua
‏
:
‎

Italiano
",4.4,"['65%', '19%', '10%', '4%', '3%']",110.0,51.0,https://www.amazon.it/breve-seconda-vita-Bree-Tanner/dp/8864115218/ref=sr_1_241?dchild=1&m=A1IZZI10GE0KEI&qid=1633023747&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-241,error,2521,430,3.23,error,error,error,https://www.anobii.com/search/978-8864115214/books
475,485,485,Romance,La croce di fuoco,"Diana Gabaldon (Autore),",978-8850220076,811,"
Editore
‏
:
‎

TEA (10 settembre 2009)
","
Lingua
‏
:
‎

Italiano
",4.3,"['65%', '16%', '11%', '6%', '2%']",130.0,39.0,https://www.amazon.it/croce-fuoco-Diana-Gabaldon/dp/8850220073/ref=sr_1_255?dchild=1&m=A1IZZI10GE0KEI&qid=1633023747&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-255,error,508,67,3.79,error,error,error,https://www.anobii.com/search/978-8850220076/books
476,486,486,Romance,La donna dal kimono bianco,Ana Johns (Autore),978-8867025589,352,"
Editore
‏
:
‎

TRE60 (9 gennaio 2020)
","
Lingua
‏
:
‎

Italiano
",4.4,"['56%', '29%', '10%', '3%', '2%']",2937.0,479.0,https://www.amazon.it/donna-dal-kimono-bianco/dp/8867025589/ref=sr_1_37?dchild=1&m=A1IZZI10GE0KEI&qid=1633023731&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-37,error,194,26,3.93,error,error,error,https://www.anobii.com/search/978-8867025589/books
477,487,487,Romance,La doppia vita. Ediz. illustrata,"Charlotte Link (Autore),",978-8850244409,362,"
Editore
‏
:
‎

TEA; Illustrated edizione (20 ottobre 2016)
","
Lingua
‏
:
‎

Italiano
",3.7,"['35%', '25%', '20%', '13%', '6%']",110.0,27.0,https://www.amazon.it/doppia-vita-Ediz-illustrata/dp/8850244401/ref=sr_1_289?dchild=1&m=A1IZZI10GE0KEI&qid=1633023752&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-289,362,337,54,3.53,"Editore
TEA","[' Narrativa & Letteratura ', ' Mistero & Gialli ']","Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8850244409/books
478,488,488,Romance,La famiglia prima di tutto!,"Sophie Kinsella (Autore),",978-8804722892,331,"
Editore
‏
:
‎

Mondadori (25 febbraio 2020)
","
Lingua
‏
:
‎

Italiano
",4.3,"['53%', '28%', '14%', '3%', '3%']",460.0,122.0,https://www.amazon.it/Animorphs/dp/8804722894/ref=sr_1_103?dchild=1&m=A1IZZI10GE0KEI&qid=1633023736&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-103,error,1,1,4.0,error,error,error,https://www.anobii.com/search/978-8804722892/books
479,489,489,Romance,La lettera d'amore,"Lucinda Riley (Autore),",978-8809897229,544,"
Editore
‏
:
‎

Giunti Editore (9 giugno 2021)
","
Lingua
‏
:
‎

Italiano
",4.3,"['57%', '24%', '12%', '4%', '3%']",694.0,159.0,https://www.amazon.it/lettera-damore-Lucinda-Riley/dp/8809897226/ref=sr_1_93?dchild=1&m=A1IZZI10GE0KEI&qid=1633023735&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-93,error,0,1,0.0,error,error,error,https://www.anobii.com/search/978-8809897229/books
480,490,490,Romance,La locanda del bianco Natale,"Coleen Wright (Autore),",978-8822735775,279,"
Editore
‏
:
‎

Newton Compton Editori (14 novembre 2019)
","
Lingua
‏
:
‎

Italiano
",4.2,"['49%', '30%', '13%', '5%', '2%']",225.0,40.0,https://www.amazon.it/locanda-del-bianco-Natale/dp/8822735773/ref=sr_1_244?dchild=1&m=A1IZZI10GE0KEI&qid=1633023747&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-244,error,20,7,3.15,error,error,error,https://www.anobii.com/search/978-8822735775/books
481,491,491,Romance,La luce alla finestra,"Lucinda Riley (Autore),",978-8809882928,514,"
Editore
‏
:
‎

Giunti (12 giugno 2019)
","
Lingua
‏
:
‎

Italiano
",4.5,"['65%', '22%', '8%', '2%', '2%']",900.0,232.0,https://www.amazon.it/luce-alla-finestra-Lucinda-Riley/dp/880988292X/ref=sr_1_66?dchild=1&m=A1IZZI10GE0KEI&qid=1633023734&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-66,error,264,36,4.02,error,error,error,https://www.anobii.com/search/978-8809882928/books
482,492,492,Romance,La magia del ritorno,"Nicholas Sparks (Autore),",978-8855440950,389,"
Editore
‏
:
‎

Sperling & Kupfer (15 giugno 2021)
","
Lingua
‏
:
‎

Italiano
",4.5,"['66%', '22%', '8%', '3%', '2%']",848.0,95.0,https://www.amazon.it/magia-del-ritorno-Nicholas-Sparks/dp/8855440950/ref=sr_1_72?dchild=1&m=A1IZZI10GE0KEI&qid=1633023734&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-72,error,0,0,0.0,error,error,error,https://www.anobii.com/search/978-8855440950/books
483,493,493,Romance,La mia vita non proprio perfetta,"Sophie Kinsella (Autore),",978-8804686378,345,"
Editore
‏
:
‎

Mondadori (30 ottobre 2018)
","
Lingua
‏
:
‎

Italiano
",4.1,"['47%', '27%', '18%', '5%', '3%']",619.0,167.0,https://www.amazon.it/mia-vita-non-proprio-perfetta/dp/8804686375/ref=sr_1_359?dchild=1&m=A1IZZI10GE0KEI&qid=1633023758&refinements=p_6%3AA1IZZI10GE0KEI&rnid=411664031&s=books&sr=1-359,350,385,70,3.56,"Editore
Mondadori","[' Famiglia, Sesso & Relazioni ', ' Narrativa & Letteratura ', ' Rosa ']","Riguardo questa edizione
Tutte le edizioni",https://www.anobii.com/search/978-8804686378/books
