,level_0,index,Title,ISBN,Author,Auth_Sugg,Book_type,Yes24_link,Link_Naver,Price_Yes,Shelves_Yes,Num_Rev_Yes,Dist_Rat_Cont_Yes,Dist_Rat_Design_Yes,Overall_Rat_Yes,Num_Pages_Yes,Pub_Date_Yes,Num_Rev_ol_Yes,Overall_Rat_ol_Yes,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver
528,190,196,윔피키드 8-13권 세트 (전6권)/사은품증정,error,제프 키니,Jeff Kinney,전집,http://www.yes24.com/Product/Goods/67112028,error,"64,800원",['카테고리 분류\n  국내도서 > 전집 > 단행본 전집'],error,[],[],error,224,2018,0,error,error,error,error,error
529,204,212,윔피키드 8권 세트,9788965590446,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/8127835,http://book.naver.com/bookdb/book_detail.naver?bid=7096946,error,['카테고리 분류\n  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화\n  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화\n  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화'],error,[],[],error,1,2012,0,error,84.000,2012.12.10,9.67,4
530,182,188,윔피키드 9-13권 세트 (전5권),error,제프 키니,Jeff Kinney,전집,http://www.yes24.com/Product/Goods/67112030,error,"54,000원",['카테고리 분류\n  국내도서 > 전집 > 단행본 전집'],error,[],[],error,224,2018,0,error,error,error,error,error
531,210,220,윔피키드 세트,9788993055016,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/3871273,http://book.naver.com/bookdb/book_detail.naver?bid=6284806,error,['카테고리 분류\n  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화\n  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화\n  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화'],1,"['100%', '0%', '0%', '0%', '0%']","['100%', '0%', '0%', '0%', '0%']",10.0,148,2008,0,error,57.500,2010.05.31,9.67,4
532,187,193,윔피키드 시리즈 10 - 13권 세트(전4권),error,제프 키니,Jeff Kinney,전집,http://www.yes24.com/Product/Goods/67104611,error,"43,200원",['카테고리 분류\n  국내도서 > 전집 > 단행본 전집'],error,[],[],error,224,2017,0,error,error,error,error,error
533,201,208,윔피키드 시리즈 세트 (전12권),error,제프 키니,Jeff Kinney,전집,http://www.yes24.com/Product/Goods/9350620,error,error,['카테고리 분류\n  국내도서 > 전집 > 초등고학년-중등 > 창작동화'],error,[],[],error,224,2010,0,error,error,error,error,error
534,178,184,윔피키드 영어일기 세트,9791155811047,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/34972734,http://book.naver.com/bookdb/book_detail.naver?bid=11491012,"19,800원",['카테고리 분류\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영어독해/번역\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역 > 영문법\n  국내도서 > 국어 외국어 사전 > 영어 > 영어 독해/문법/작문/번역'],1,"['0%', '100%', '0%', '0%', '0%']","['0%', '100%', '0%', '0%', '0%']",8.0,732,2016,2,10.0,19.800,2018.02.27,0.0,0
535,160,166,착해도 너무 착한 롤리의 모험,9791164137824,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/100455629,http://book.naver.com/bookdb/book_detail.naver?bid=19723371,"10,800원",['카테고리 분류\n  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화\n  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화\n  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화'],error,[],[],error,224,2021,5,10.0,10.800,2021.04.27,0.0,3
536,168,174,착해도 너무 착한 롤리의 일기,9791164131594,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/74223108,http://book.naver.com/bookdb/book_detail.naver?bid=15052467,"10,800원","['카테고리 분류\n  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화\n  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화\n  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화', '태그 분류\n#장난꾸러기']",27,"['96%', '4%', '0%', '0%', '0%']","['96%', '4%', '0%', '0%', '0%']",10.0,224,2019,29,9.6,10.800,2019.06.18,10.0,12
537,165,171,착해도 너무 착한 롤리의 일기 + 롤리의 모험 세트,error,제프 키니,Jeff Kinney,도서,http://www.yes24.com/Product/Goods/101409067,error,"21,600원",['카테고리 분류\n  국내도서 > 어린이 > 3-4학년 > 3-4학년 그림/동화책 > 3-4학년 창작동화\n  국내도서 > 어린이 > 5-6학년 > 5-6학년 그림/동화책 > 5-6학년 창작동화\n  국내도서 > 어린이 > 어린이 문학 > 그림/동화책 > 창작동화'],27,"['96%', '4%', '0%', '0%', '0%']","['96%', '4%', '0%', '0%', '0%']",10.0,error,2021,0,error,error,error,error,error
538,29,31,노인의 전쟁,9788946417410,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/3262412,http://book.naver.com/bookdb/book_detail.naver?bid=5347190,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],38,"['66%', '26%', '8%', '0%', '0%']","['39%', '45%', '16%', '0%', '0%']",8.8,456,2009,12,9.6,10.800,2009.01.23,8.58,146
539,41,43,노인의 전쟁 3부작 + 외전 세트,9788946418295,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/7575821,http://book.naver.com/bookdb/book_detail.naver?bid=7005656,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,1,2012,1,10.0,52.300,2012.09.21,7.5,6
540,36,38,레드셔츠,9788993094909,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/14306517,http://book.naver.com/bookdb/book_detail.naver?bid=8072101,"12,600원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],8,"['62%', '25%', '12%', '0%', '0%']","['50%', '38%', '12%', '0%', '0%']",8.9,444,2014,1,10.0,12.600,2014.08.22,6.8,20
541,30,32,마지막 행성,9788946418080,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/5306424,http://book.naver.com/bookdb/book_detail.naver?bid=6679065,"12,150원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],37,"['43%', '46%', '8%', '3%', '0%']","['27%', '62%', '8%', '3%', '0%']",8.4,472,2011,1,4.0,12.150,2011.06.30,7.51,66
542,28,30,마지막 황제,9791187886716,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/104661248,http://book.naver.com/bookdb/book_detail.naver?bid=21166557,"13,320원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],error,[],[],error,360,2021,2,10.0,13.320,2021.10.28,0.0,0
543,42,44,메타트로폴리스,9788970138183,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/7469103,http://book.naver.com/bookdb/book_detail.naver?bid=6995666,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 단편소설'],1,"['0%', '0%', '100%', '0%', '0%']","['0%', '0%', '100%', '0%', '0%']",6.0,392,2012,0,error,13.800,2012.09.03,6.0,4
544,35,37,모든 것의 종말 1,9788946420366,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/32436744,http://book.naver.com/bookdb/book_detail.naver?bid=11102113,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF'],16,"['38%', '56%', '6%', '0%', '0%']","['44%', '50%', '6%', '0%', '0%']",8.7,312,2016,2,10.0,10.800,2016.09.23,8.5,14
545,34,36,모든 것의 종말 2,9788946420373,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/32436808,http://book.naver.com/bookdb/book_detail.naver?bid=11102114,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF'],8,"['25%', '75%', '0%', '0%', '0%']","['38%', '62%', '0%', '0%', '0%']",8.7,280,2016,1,10.0,10.800,2016.09.23,0.0,4
546,32,34,무너지는 제국,9791187886242,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/59800159,http://book.naver.com/bookdb/book_detail.naver?bid=13541205,"13,320원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#좋은책은발견되어야한다']",3,"['33%', '0%', '67%', '0%', '0%']","['33%', '0%', '67%', '0%', '0%']",7.4,400,2018,11,8.4,13.300,2018.04.30,10.0,13
547,38,40,신 엔진,9788993094893,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/12281233,http://book.naver.com/bookdb/book_detail.naver?bid=7446229,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['33%', '67%', '0%', '0%', '0%']","['33%', '67%', '0%', '0%', '0%']",8.6,172,2014,1,10.0,10.350,2014.02.26,7.57,15
548,44,46,유령여단,9788946417786,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/3992992,http://book.naver.com/bookdb/book_detail.naver?bid=6322270,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],58,"['67%', '33%', '0%', '0%', '0%']","['38%', '55%', '7%', '0%', '0%']",9.0,472,2010,1,10.0,11.700,2010.07.15,8.37,87
549,37,39,작은 친구들의 행성,9788993094848,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/8458933,http://book.naver.com/bookdb/book_detail.naver?bid=7146050,"12,600원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],5,"['40%', '60%', '0%', '0%', '0%']","['20%', '80%', '0%', '0%', '0%']",8.6,407,2013,1,10.0,12.600,2013.02.20,7.78,26
550,33,35,조이 이야기,9788946418271,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/7503124,http://book.naver.com/bookdb/book_detail.naver?bid=7003144,"12,420원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],22,"['32%', '59%', '9%', '0%', '0%']","['23%', '50%', '27%', '0%', '0%']",8.2,472,2012,2,10.0,12.400,2012.08.31,7.43,35
551,43,45,존 스칼지 3부작 세트,9788946418097,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/5491817,http://book.naver.com/bookdb/book_detail.naver?bid=6708922,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],1,"['0%', '0%', '0%', '100%', '0%']","['0%', '0%', '100%', '0%', '0%']",5.0,error,2011,0,error,38.500,2011.08.10,0.0,4
552,31,33,타오르는 화염,9791187886440,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/79298767,http://book.naver.com/bookdb/book_detail.naver?bid=15512468,"13,320원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],3,"['33%', '67%', '0%', '0%', '0%']","['33%', '33%', '33%', '0%', '0%']",8.3,376,2019,8,9.8,13.300,2019.09.25,10.0,4
553,40,42,휴먼 디비전 1,9788946418479,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/9438058,http://book.naver.com/bookdb/book_detail.naver?bid=7288647,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],22,"['32%', '64%', '0%', '5%', '0%']","['23%', '55%', '23%', '0%', '0%']",8.2,368,2013,0,error,12.800,2013.08.20,7.76,36
554,39,41,휴먼 디비전 2,9788946418486,존 스칼지,John Scalzi,도서,http://www.yes24.com/Product/Goods/9438059,http://book.naver.com/bookdb/book_detail.naver?bid=7288648,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > SF\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],4,"['0%', '75%', '25%', '0%', '0%']","['0%', '75%', '25%', '0%', '0%']",7.6,352,2013,0,error,12.800,2013.08.20,7.33,10
555,318,361,당신이 남겨두고 간 소녀,9788952233332,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/24909329,http://book.naver.com/bookdb/book_detail.naver?bid=10370214,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 동아일보']",41,"['49%', '49%', '2%', '0%', '0%']","['54%', '44%', '2%', '0%', '0%']",9.0,560,2016,32,9.2,13.500,2016.03.14,8.7,82
556,316,359,더 라스트 레터,9788952234247,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/29423929,http://book.naver.com/bookdb/book_detail.naver?bid=10834379,"13,500원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],59,"['32%', '61%', '7%', '0%', '0%']","['39%', '56%', '5%', '0%', '0%']",8.6,616,2016,18,9.4,13.500,2016.07.15,8.19,49
557,313,356,미 비포 유 + 스틸 미,error,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/69067821,http://book.naver.com/bookdb/book_detail.naver?bid=14466437,"27,900원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],279,"['53%', '37%', '8%', '1%', '1%']","['49%', '38%', '9%', '3%', '1%']",8.7,974,2019,1,10.0,14.400,2019.01.18,8.33,39
558,311,354,미 비포 유 Me Before You,9788952227829,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/11875066,http://book.naver.com/bookdb/book_detail.naver?bid=7408122,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > YES24 올해의 책 > 2014년 올해의 책 후보도서\n  국내도서 > YES24 올해의 책 > 2014년 올해의 책 선정도서']",248,"['53%', '37%', '7%', '1%', '2%']","['48%', '38%', '9%', '3%', '1%']",8.7,534,2013,228,9.4,13.500,2013.12.24,8.43,1210
559,321,365,미 비포 유+애프터 유 세트,error,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/28180251,error,error,['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],298,"['50%', '38%', '9%', '1%', '2%']","['46%', '40%', '10%', '3%', '1%']",8.6,1,2016,12,9.4,error,error,error,error
560,312,355,스틸 미 Still Me,9788952240194,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/69052938,http://book.naver.com/bookdb/book_detail.naver?bid=14466437,"14,400원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 조선일보\n  국내도서 > 미디어 추천 > 한겨레']",30,"['60%', '33%', '7%', '0%', '0%']","['60%', '33%', '7%', '0%', '0%']",9.0,572,2019,24,8.8,14.400,2019.01.18,8.33,39
561,315,358,실버베이,9788952242389,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/99125524,http://book.naver.com/bookdb/book_detail.naver?bid=18897022,"12,600원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#봄날엔로맨스']",22,"['73%', '23%', '5%', '0%', '0%']","['68%', '27%', '5%', '0%', '0%']",9.3,492,2021,7,9.8,12.600,2021.03.30,9.0,13
562,320,363,애프터 유 After You,9788950979201,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/69120924,http://book.naver.com/bookdb/book_detail.naver?bid=14469947,error,"['카테고리 분류\n  국내도서 > 소설/시/희곡 > 장르소설 > 로맨스\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '태그 분류\n#봄날엔로맨스']",error,[],[],error,536,2019,5,9.6,16.000,2019.01.23,0.0,6
563,314,357,원 플러스 원,9788952230287,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/15259549,http://book.naver.com/bookdb/book_detail.naver?bid=8401099,"13,500원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 중앙일보']",89,"['51%', '44%', '6%', '0%', '0%']","['49%', '43%', '7%', '1%', '0%']",8.8,522,2014,33,9.2,13.500,2014.11.27,7.88,182
564,319,362,허니문 인 파리,9788952231833,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/19830903,http://book.naver.com/bookdb/book_detail.naver?bid=9428030,"10,800원",['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설'],56,"['30%', '41%', '25%', '4%', '0%']","['38%', '39%', '18%', '5%', '0%']",8.1,256,2015,11,8.4,10.800,2015.08.20,7.48,82
565,317,360,호스 댄서,9788952241795,조조 모예스,Jojo Moyes,도서,http://www.yes24.com/Product/Goods/88389389,http://book.naver.com/bookdb/book_detail.naver?bid=16263213,"14,400원","['카테고리 분류\n  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설', '수상내역 및 미디어 추천 분류\n  국내도서 > 미디어 추천 > 경향신문']",44,"['86%', '14%', '0%', '0%', '0%']","['84%', '16%', '0%', '0%', '0%']",9.7,688,2020,5,10.0,14.400,2020.02.14,9.0,29
566,523,653,100 Facts in 1 Story 1,9788957593899,쥘 베른,Jules Verne,도서,http://www.yes24.com/Product/Goods/2850527,http://book.naver.com/bookdb/book_detail.naver?bid=4455694,error,['카테고리 분류\n  국내도서 > 어린이 > 어린이[초등학생] > 영어 > 동화/동요'],error,[],[],error,107,2008,0,error,14.500,2008.03.05,0.0,0
